Blog Title,Blog Link,Thumbnail Link,Thumbnail Credit
Everyone Is Having a Fourth of July Sale. Here’s What We’re Buying,https://www.purewow.com/news/fourth-of-july-sales-what-to-buy,"https://purewows3.imgix.net/images/articles/2020_06/safavieh-umbrella.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",OVERSTOCK
Kate Middleton Just Broke Royal Protocol...with Her Shoes,https://www.purewow.com/news/kate-middleton-breaks-royal-protocol-wedges,"https://purewows3.imgix.net/images/articles/2020_06/kate-middleton-wedges-4.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",JOE GIDDENS / GETTY IMAGES
"We Have an Exclusive Code for 15 Percent Off the Shoe with a 5,000-Person Waitlist...But It Won’t Last Long",https://www.purewow.com/fashion/cariuma-oca-sneaker-review,"https://purewows3.imgix.net/images/articles/2020_04/Cariuma_Sneaker_Review_CAT.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR/CARIUMA
The 25 Best Beach Bags for Summer 2020,https://www.purewow.com/fashion/best-beach-bags,"https://purewows3.imgix.net/images/articles/2020_06/best_beach_bags_cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
"Face Mask Chains are Trending, Because It’s 2020 and the World Is Weird",https://www.purewow.com/fashion/face-mask-chain,"https://purewows3.imgix.net/images/articles/2020_06/face-mask-chain-cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",ETSY
The Best Fourth of July Fashion and Beauty Sales to Shop Right Now,https://www.purewow.com/fashion/best-fourth-of-july-fashion-and-beauty-sales,"https://purewows3.imgix.net/images/articles/2020_06/best_fourth_of_july_beauty_sales_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",SKINSTORE/FACEBOOK
Miley Cyrus’s Cutout Couture Gown Was Inspired by...The Beatles?,https://www.purewow.com/news/miley-cyrus-alexandre-vauthier-gown,"https://purewows3.imgix.net/images/articles/2020_06/miley-cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",PIERRE SUU/GETTY IMAGES
These 12 Rarely Discounted Fashion Finds Are on Sale at Amazon Right Now,https://www.purewow.com/fashion/amazon-big-style-sale-finds,"https://purewows3.imgix.net/images/articles/2020_06/sat_shop_627_cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
8 Fashion Trends & Movements with Roots in Black Culture,https://www.purewow.com/fashion/fashion-trends-by-black-culture,"https://purewows3.imgix.net/images/articles/2020_06/alicia_keys_hoops_cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",NEIL MOCKFORD/GC/GETTY IMAGES
Girlfriend Collective (Our Go-To for Sustainable Athleisure) Is Launching Socks & Underwear Today,https://www.purewow.com/news/girlfriend-collective-socks-and-underwear,"https://purewows3.imgix.net/images/articles/2020_06/girlfriend-collective-socks-and-underwear-4.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",GIRLFRIEND COLLECTIVE
I’m 5’1” and This $27 Amazon Maxi Dress Is the Only Thing I’m Wearing This Summer,https://www.purewow.com/fashion/best-amazon-summer-dress,"https://purewows3.imgix.net/images/articles/2020_06/amazon_summer_dress.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",JILLIAN QUINT
"Good American Just Launched Swimwear, and We Already Have These 5 Suits in Our Cart",https://www.purewow.com/fashion/good-american-swimwear,"https://purewows3.imgix.net/images/articles/2020_06/good_american_swim_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",GOOD AMERICAN
7 High-End Fashion Picks On Sale at Amazon Today,https://www.purewow.com/fashion/high-end-fashion-on-sale-at-amazon,"https://purewows3.imgix.net/images/articles/2020_06/for_love_and_lemons_top_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",AMAZON
Meghan Markle’s Favorite Butt-Lifting Jeans Are Currently 50 Percent Off at—Of All Places—Amazon,https://www.purewow.com/fashion/meghan-markle-dl1961-jeans-amazon-sale,"https://purewows3.imgix.net/images/articles/2020_06/meghan_markle_dl1961_jeans_sale_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290","J. CONRAD WILLIAMS, JR./NEWSDAY VIA GETTY IMAGES"
"Cariuma’s Knit Sneaker Racked Up a 12,000 Person Waitlist, And It’s *Finally* Back In Stock",https://www.purewow.com/fashion/cariuma-ibi-sneaker-review,"https://purewows3.imgix.net/images/articles/2020_07/cariuma_sneaker_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",CARIUMA
Jennifer Lopez Rocks Yet Another White Bathing Suit on Instagram and This One Costs Only $69,https://www.purewow.com/fashion/jennifer-lopez-guess-bathing-suit,"https://purewows3.imgix.net/images/articles/2020_06/jennifer_lopez_guess_bathing_suit_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",DAVID CROTTY/PATRICK MCMULLAN VIA GETTY IMAGES
"Sophie, Countess of Wessex, Went Full Casual in a Green T-Shirt at Her Latest Outing",https://www.purewow.com/news/sophie-countess-of-wessex-t-shirt,"https://purewows3.imgix.net/images/articles/2020_06/sophie-countess-of-wessex-4.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",ST JOHN AMBULANCE / GETTY IMAGES
"It Is Forbidden to Touch Queen Elizabeth’s Purse, According to a Former Protocol Chief",https://www.purewow.com/news/queen-elizabeth-purse-rule,"https://purewows3.imgix.net/images/articles/2020_06/queen_elizabeth_purse_rule.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",JEREMY SELWYN/WPA POOL/GETTY IMAGES
"I Love This $28 Amazon Dress So Much, I Bought It In 2 Different Colors",https://www.purewow.com/fashion/amazon-summer-dress,"https://purewows3.imgix.net/images/articles/2020_06/amazon_dress_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",AMAZON
"Crocs Are Officially Trending, So You Might as Well Get a Pair",https://www.purewow.com/fashion/crocs-trending,"https://purewows3.imgix.net/images/articles/2020_06/crocs_hero.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
"Our Favorite Brands—Alice + Olivia, Staud, Rag & Bone—Are 60 Percent Off at Nordstrom Right Now",https://www.purewow.com/fashion/nordstrom-contemporary-sale,"https://purewows3.imgix.net/images/articles/2020_06/nordstrom_contemporary_sale_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",NORDSTROM/FACEBOOK
"The “It” Sandal of 2020 Is Waterproof, Affordable & Comes in Every Pattern Imaginable",https://www.purewow.com/fashion/freedom-moses-sandal-review,"https://purewows3.imgix.net/images/articles/2020_06/freedom_moses_sandal.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
"The Levi’s That Hilary Duff, Kendall Jenner & Tons of Other Celebs Love Are Up to 40 Percent Off",https://www.purewow.com/fashion/levis-sale-amazon,"https://purewows3.imgix.net/images/articles/2020_06/levis-sale-cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",BG001/BAUER-GRIFFIN/GETTY IMAGES
Amazon’s Big Style Sale Starts Today—Here’s What We’re Buying,https://www.purewow.com/fashion/amazon-big-style-sale,"https://purewows3.imgix.net/images/articles/2020_06/amazon_big_style_sale_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",AMAZON FASHION/FACEBOOK
How to Shrink Jeans So They Fit Like a Glove,https://www.purewow.com/fashion/how-to-shrink-jeans,"https://purewows3.imgix.net/images/articles/2020_06/how_to_shrink_jeans_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",JEREMY MOELLER/GETTY IMAGES
Summer’s Finally Here...And So Are the Summer Sales,https://www.purewow.com/fashion/summer-sale-finds,"https://purewows3.imgix.net/images/articles/2020_06/728x524__30_.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
12 Backless Summer Shoes That Are Easy to Slip On & Take Off,https://www.purewow.com/fashion/backless-summer-shoes,"https://purewows3.imgix.net/images/articles/2020_06/backless_shoes_728x524.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DIGITAL ART BY SOFIA KRAUSHAAR
Celebrate Pride Month & Support Vital LBGTQIA+ Organizations with These 8 Pieces,https://www.purewow.com/fashion/pride-collection-pieces,"https://purewows3.imgix.net/images/articles/2020_06/pride_collections_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",ASOS
"Puff Sleeves are Back, Baby! Here are 25 Styles to Wear All Summer Long",https://www.purewow.com/fashion/puff-sleeve-dresses-and-tops,"https://purewows3.imgix.net/images/articles/2020_06/puff_sleeves_400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
Stitch Fix Just Dropped a New Size-Inclusive Collection with Katie Sturino and It’s Available to Shop Instantly,https://www.purewow.com/fashion/stitch-fix-katie-sturino-collection,"https://purewows3.imgix.net/images/articles/2020_06/katie_sturino_x_stitch_fix_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",COURTESY OF STITCH FIX
14 Pairs of Sweatshorts to Lounge In This Summer,https://www.purewow.com/fashion/sweatshorts,"https://purewows3.imgix.net/images/articles/2020_06/sweatshorts_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
How to Tie-Dye Your Clothes With Food You Probably Already Have In Your Kitchen,https://www.purewow.com/fashion/how-to-tie-dye-with-food,"https://purewows3.imgix.net/images/articles/2020_06/tie_dye_food.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",CARA MARIE PIAZZA
We Did Some Digging & Found the 10 Best Swimsuits on Sale at Nordstrom,https://www.purewow.com/fashion/best-nordstrom-sale-swimsuits,"https://purewows3.imgix.net/images/articles/2020_06/best_swimsuits_on_sale_cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
5 Summer Sandal Trends That Will Soon Be Everywhere,https://www.purewow.com/fashion/summer-sandal-trends,"https://purewows3.imgix.net/images/articles/2020_06/summer_shoe_trends.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
6 Summer Date Night Outfits That You’ll Actually Want to Wear,https://www.purewow.com/fashion/summer-date-night-outfit-ideas,"https://purewows3.imgix.net/images/articles/2020_06/date_night_outfits_cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
"The Best Affordable Swimwear For Summer 2021, According to a Fashion Editor",https://www.purewow.com/fashion/swimsuits-under-100,"https://purewows3.imgix.net/images/articles/2021_03/calvin_klein_pleated_onepiece.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",WESTEND61/GETTY IMAGES
11 Easy Summer Outfits We’re Buying from Amazon,https://www.purewow.com/fashion/amazon-fashion-founditonamazon,"https://purewows3.imgix.net/images/articles/2020_06/728x524__14_.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
"This Sweat-Absorbing Bra Liner Is the Best Way to Prevent Swamp Boob (Yes, That’s a Thing)",https://www.purewow.com/news/belly-bandit-dont-sweat-it-bra-liner-review,"https://purewows3.imgix.net/images/articles/2020_06/purewow_100_belly_bandit_bra_liner_review_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
Everlane Just Launched Bike Shorts and They’re Actually Super Flattering,https://www.purewow.com/fashion/everlane-bike-shorts-review,"https://purewows3.imgix.net/images/articles/2020_06/728x524__13_.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR/EVERLANE
The 9 Best Fashion Tips for Women Over 40,https://www.purewow.com/fashion/fashion-tips-for-women-over-40,"https://purewows3.imgix.net/images/articles/2020_06/over_40_fashion_tips.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",EDWARD BERTHELOT/GETTY IMAGES
"Phenomenal Woman Launched a Charitable “Black Lives Matter” Sweatshirt, and Sold 1K in a Single Day",https://www.purewow.com/fashion/phenomenal-woman-black-lives-matter-sweatshirt,"https://purewows3.imgix.net/images/articles/2020_06/black_lives_matter_sweatshirt_phenomenal_woman_HERO.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",PHENOMENAL WOMAN/GETTY IMAGES
"The 9 Best Running Shoes Under $100, So You Can Break Your Personal Records, Not Your Budget",https://www.purewow.com/fashion/best-running-shoes-under-100,"https://purewows3.imgix.net/images/articles/2020_06/best_running_shoes_under_100_CAT.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
"What Happens When You Wear PJs All Day, According to a Psychologist",https://www.purewow.com/fashion/wearing-pajamas,"https://purewows3.imgix.net/images/articles/2020_05/woman_in_pajamas_728x524.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DIGITAL ART BY SOFIA KRAUSHAAR/PHOTO: NET-A-PORTER/OLIVIA VON HALLE
7 PureWow Editors & 1 Zoom Meeting: Here’s What We’re Wearing to WFH,https://www.purewow.com/fashion/purewow-editors-wfh-uniforms,"https://purewows3.imgix.net/images/articles/2020_05/wfh_outfits_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290","BRIANNA LAPOLLA; CHELSEA CANDELARIO, KATHERINE GILLEN"
"You Can Snag a Pair of Meghan Markle-Inspired Earrings For $42, Thanks to Etsy",https://www.purewow.com/news/meghan-markle-earrings-etsy,"https://purewows3.imgix.net/images/articles/2020_05/meghan-markle-earrings-4.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",MAX MUMBY/INDIGO / GETTY IMAGES
An Avid Runner & a Fitness Class Junkie Review Allbirds’ New Running Sneaker,https://www.purewow.com/fashion/allbirds-tree-dashers-sneaker-review,"https://purewows3.imgix.net/images/articles/2020_05/allbirds_tree_dashers.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
18 Pairs of Shorts Under $150 to Shop Before Summer Officially Starts,https://www.purewow.com/fashion/shorts-under-150,"https://purewows3.imgix.net/images/articles/2020_05/shorts_under_150_cat1.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",ABBY HEPWORTH
10 Warm Weather Essentials to Buy ASAP (Because Summer Isn’t Cancelled),https://www.purewow.com/fashion/summer-essentials-to-buy-asap,"https://purewows3.imgix.net/images/articles/2020_05/funboy_cat1.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",NORDSTROM
"Need New Leggings? Outdoor Voices Is on Sale, Up to 50 Percent off",https://www.purewow.com/fashion/outdoor-voices-sale,"https://purewows3.imgix.net/images/articles/2020_05/OV_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",OUTDOOR VOICES
"Forget the Trikini—Lizzo Just Rocked a Quintini (Yes, that’s a Matching Bikini, Face Mask and Gloves)",https://www.purewow.com/news/lizzo-quintini,"https://purewows3.imgix.net/images/articles/2020_05/lizzo_quintini.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DAVID M. BENETT/GETTY IMAGES
16 Pairs of Elastic-Waist Pants to Wear Instead of Your Sweats,https://www.purewow.com/fashion/elastic-waist-pants,"https://purewows3.imgix.net/images/articles/2020_05/elastic_waist_pants_4001.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",ANTHROPOLOGIE / ASOS / EVERLANE
Kate Middleton Rocks Royal Rewear for Virtual Nursing Home Bingo Game,https://www.purewow.com/news/kate-middleton-pink-bingo-dress,"https://purewows3.imgix.net/images/articles/2020_05/kate-pink-4.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",MAX MUMBY/INDIGO / GETTY IMAGES
"Here’s What We’re Buying From Carbon38’s Huge Sale, Because Leggings Are All We Wear These Days",https://www.purewow.com/fashion/carbon38-memorial-day-sale,"https://purewows3.imgix.net/images/articles/2020_05/carbon38_mdw_sale_CAT.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",CARBON38
"Psst, You Can Now Shop Some of Your Fave Fashion Designers on Amazon",https://www.purewow.com/fashion/designer-fashion-on-amazon,"https://purewows3.imgix.net/images/articles/2020_05/amazon_fashion_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",AMAZON
11 Summer-Ready Tops for Every Type of Outdoor Zoom Meeting,https://www.purewow.com/fashion/summer-zoom-tops,"https://purewows3.imgix.net/images/articles/2020_05/728x524__7_.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SOFIA KRAUSHAAR
Have You Noticed That Kate Middleton Has Worn the Same Earrings in Every Zoom Call?,https://www.purewow.com/news/kate-middleton-earrings-zoom,"https://purewows3.imgix.net/images/articles/2020_05/kate_middleton_earrings_cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",CHRIS JACKSON/GETTY IMAGES
"Heidi Klum Sports One of 2020’s Most Popular Trends...with a High-Fashion Twist, of Course",https://www.purewow.com/fashion/heidi-klum-jonny-cota-amazon-jumpsuit,"https://purewows3.imgix.net/images/articles/2020_05/heidi-klum-jonny-cota-amazon-jumpsuit.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",PG/BAUER-GRIFFIN/GC IMAGES/GETTY IMAGES
Everyone Wants to Dress Like Harry Styles’s New ‘Watermelon Sugar’ Music Video. Here’s How to Get the Look,https://www.purewow.com/fashion/harry-styles-watermelon-sugar-music-video-outfits,"https://purewows3.imgix.net/images/articles/2020_05/watermelon_sugar_outfits_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",YOUTUBE
"Quay Is Having a Major Buy One, Get One Free Eyewear Sale Until May 25",https://www.purewow.com/news/quay-buy-one-get-one-free-sale,"https://purewows3.imgix.net/images/articles/2020_05/quay_lizzo_eyewear_sale.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",QUAY
PSA: You Can Shop Anthropologie Swimwear For 50% Off Right Now,https://www.purewow.com/news/anthropologie-swimwear-sale,"https://purewows3.imgix.net/images/articles/2020_05/antrhopologie_swim_sale.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",ANTHROPOLOGIE
I’m a Fashion Editor & Here’s What I’m Buying for Summer,https://www.purewow.com/fashion/fashion-editor-shopping-list-summer,"https://purewows3.imgix.net/images/articles/2020_05/editor_summer_shopping_list_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",NORDSTROM
